"Row.names"	"mzmed"	"mzmin"	"mzmax"	"rtmed"	"rtmin"	"rtmax"	"npeaks"	"X1"	"ms_level"	"B1_NIST1950_1_6540.mzML"	"B1_NIST1950_2_6540.mzML"	"B1_NIST1950_3_6540.mzML"
"FT2285"	335.899215248304	335.898977088266	335.899743191115	785.214	783.218994140625	787.208984375	3	3	1	26000.0518131795	22319.8977344673	23799.4566337369
"FT2286"	335.907227266272	335.907227266272	335.907227266272	568.767	568.767	568.767	1	1	1	6105.57267498551	2403.63065053716	2039.36103369499
"FT2287"	336.052138994232	336.052033087322	336.052170280373	308.431030273438	307.434	308.4326171875	3	3	1	79223.715379486	69169.2045197053	66525.4771560699
"FT2288"	336.077716330284	336.077571347535	336.077861313033	380.74980871583	380.24800000002	381.251617431641	2	2	1	NA	2131.85706800709	2785.69196090699
"FT2289"	336.14728613921	336.146497574966	336.149268890072	63.05810546875	63.057	66.3406372070312	3	3	1	6092.43224488323	8653.16642092715	6891.57010556252
"FT2290"	336.120379489676	336.120379489676	336.120379489676	262.540344238281	262.540344238281	262.540344238281	1	1	1	2931.14805555501	NA	1267.86428640317
"FT2291"	336.326923654341	336.326256338644	336.327251901118	58.0710716247559	58.06999999998	62.6711158752441	3	3	1	17882.9991483879	16959.1455363797	18068.2189993264
"FT2292"	336.89981801736	336.899813178546	336.899919577538	785.214	784.216979980469	786.212036132812	3	3	1	15443.3084665934	13985.0888463758	12352.7123782261
"FT2293"	336.861808494273	336.861725296267	336.861891692279	484.481516113281	483.983032226562	484.98	2	2	1	11338.3744710475	6281.66089193264	2763.19193400644
"FT2294"	336.965867726585	336.965596713865	336.966138739305	304.939392089844	304.439758300781	305.439025878906	2	2	1	3920.17021675332	1576.61818206101	3149.66166722542
"FT2295"	336.886624518836	336.886112602576	336.887136435096	437.102466796875	435.10693359375	439.098	2	2	1	253.149909852498	4324.47843486785	5839.1097960157
"FT2296"	337.064055265208	337.064055265208	337.064055265208	376.257995605469	376.257995605469	376.257995605469	1	1	1	1878.3774112893	933.542046766107	945.976079742238
"FT2297"	337.053306363669	337.053146833519	337.053598255893	308.431030273438	308.43100000002	308.4326171875	3	3	1	13900.9404287466	8129.04038696489	8702.66402039605
"FT2298"	337.141701201793	337.141660699911	337.142099542549	107.943077087402	107.943	111.021347045898	3	3	1	8767.28714208374	6966.80126732694	7733.70358364037
"FT2299"	337.237718700143	337.236942817882	337.310328964377	54.1566772460938	54.07999999998	57.0773010253906	4	3	1	9804.23424866787	25390.9756826019	24950.5082489807
"FT2300"	337.310233134836	337.309935436512	337.31053083316	49.0934875335793	49.09300000002	49.0939750671387	2	2	1	2184.24512689591	11151.9682347107	11032.302328949
"FT2301"	337.905605738622	337.905592681291	337.905734513561	65.0531158447266	65.052	69.9729537963867	3	3	1	6020523.0700934	1191535.25906227	1127909.48487352
"FT2302"	337.90548627819	337.905446857439	337.905525698941	40.1159261779785	40.115852355957	40.116	2	2	1	986268.803727503	594591.867545956	421711.22118007
"FT2303"	337.90567781012	337.90567781012	337.90567781012	344.339019775391	344.339019775391	344.339019775391	1	1	1	2202642.0674163	635795.373617019	360612.864952074
"FT2304"	338.036204761996	338.036072799517	338.038448656099	240.60400000002	240.587463378906	241.569320678711	3	3	1	4315.28244255065	4823.41407251586	5275.85132407255
"FT2305"	338.242835867423	338.242835867423	338.242835867423	55.07800000002	55.07800000002	55.07800000002	1	1	1	NA	3634.87009140015	2197.98569750977
"FT2306"	338.907566453462	338.907495866534	338.907860150968	65.0531158447266	65.052	69.0674133300781	3	3	1	254740.527322809	50430.7185943556	47957.726602849
"FT2307"	339.015901029424	339.015901029424	339.015901029424	356.30899999998	356.30899999998	356.30899999998	1	1	1	1116.25482327029	1800.47233701862	974.803006667889
"FT2308"	339.199117365516	339.198948452819	339.199438623324	47.0989570617676	47.09800000002	52.3147850036621	3	3	1	102096.238796799	94115.6428834776	93096.9386236779
"FT2309"	339.166718523653	339.166494760722	339.166942286583	73.7032890319824	72.0351409912109	75.3714370727539	2	2	1	14818.7865802989	8463.213128075	16855.6133263256
"FT2310"	339.139757079914	339.139757079914	339.139757079914	363.290985107422	363.290985107422	363.290985107422	1	1	1	2490.15284477233	1214.18650822129	268.310074503933
"FT2311"	339.121689449814	339.121689449814	339.121689449814	291.474029541016	291.474029541016	291.474029541016	1	1	1	2191.14644781639	646.873715218689	1103.63455512055
"FT2312"	339.233097878238	339.233033945398	339.326625115744	56.0755268096824	55.1852531433105	60.819580078125	4	3	1	348773.514501376	1392850.78058618	1494308.32995621
"FT2313"	339.326626009061	339.326537306643	339.326714711478	49.0934875335793	49.09300000002	49.0939750671387	2	2	1	209009.036464585	260527.952679806	256872.234405714
"FT2314"	339.903737601934	339.903579071927	339.903762901634	41.1138648986816	41.11300000002	45.4564971923828	3	3	1	735832.203944868	266835.454543265	187424.736724023
"FT2315"	339.90380173771	339.903683711961	339.903828308638	65.0531158447266	65.052	69.9729537963867	3	3	1	759539.223721096	536438.585538398	477711.544841967
"FT2316"	340.046000221859	340.046000221859	340.046000221859	196.615829467773	196.615829467773	196.615829467773	1	1	1	6851.21410719395	1650.81007927815	1023.63116027916
"FT2317"	340.202595361688	340.202093492851	340.203097230525	47.5974785308838	47.0989570617676	48.096	2	2	1	2678.02575991482	20514.4202748636	20202.9093301653
"FT2318"	340.167559298909	340.166042485007	340.169076112811	73.7032890319824	72.0351409912109	75.3714370727539	2	2	1	2153.99291737658	1436.87040015743	3371.24058001209
"FT2319"	340.202622467489	340.202622467489	340.202622467489	53.2761840820312	53.2761840820312	53.2761840820312	1	1	1	25662.234594621	2535.56321802596	3387.37333780574
"FT2320"	340.007062666609	340.007062666609	340.007062666609	41.1138648986816	41.1138648986816	41.1138648986816	1	1	1	NA	2762.02800609765	2575.86982911776
"FT2321"	340.236364141619	340.236184909469	340.330023661552	56.0755268096824	55.1852531433105	60.819580078125	4	3	1	79630.5890564977	363124.403109677	382545.811889821
"FT2322"	340.330005265247	340.32998573	340.330024800494	49.5924875335693	49.0939750671387	50.091	2	2	1	74631.402306838	71815.2156802518	60547.7737643393
"FT2323"	340.859955201401	340.859706315992	340.860204086809	674.496661865224	673.49899999998	675.494323730469	2	2	1	3533.91948288623	3490.8191416776	4471.94324551702
"FT2324"	340.859715769708	340.859715769708	340.859715769708	668.511962890625	668.511962890625	668.511962890625	1	1	1	6485.38938491823	3285.60744483568	3394.68543873169
"FT2325"	340.905508317893	340.905508317893	340.905508317893	65.0531158447266	65.0531158447266	65.0531158447266	1	1	1	26824.2140986065	22644.5717700557	20719.9285205359
"FT2326"	340.907445288874	340.907445288874	340.907445288874	786.212036132812	786.212036132812	786.212036132812	1	1	1	20653.8842562612	16856.1874991364	14230.1795939494
"FT2327"	340.906682756156	340.906682756156	340.906682756156	40.116	40.116	40.116	1	1	1	18889.7640671164	8473.13259785496	7756.90051640471
"FT2328"	341.080354334994	341.07962552968	341.081083140309	192.673676574707	192.621353149414	192.726	2	2	1	2984.09761044294	3279.32341546901	1527.60934663943
"FT2329"	341.171428881645	341.171357101444	341.171744784664	321.398071289062	321.39799999998	322.403259277344	3	3	1	9782.57927234036	5294.50019140401	7165.0985181802
"FT2330"	341.012775131588	340.984069508436	341.04148075474	40.7683958129883	40.116	41.4207916259766	2	2	1	6831.34432090759	15661.7425983126	342.405625551024
"FT2331"	341.150047622212	341.149581240195	341.150514004229	367.280494750987	366.282989501953	368.27800000002	2	2	1	2526.22089178025	1570.31533390046	1584.09098418533
"FT2332"	341.195948574411	341.195948574411	341.195948574411	47.0989570617676	47.0989570617676	47.0989570617676	1	1	1	8319.77845003673	2958.26082234522	8200.47333278571
"FT2333"	341.239074079587	341.238771826211	341.331563706141	55.1852531433105	54.2323226928711	59.889591217041	5	3	1	50482.9467088633	58472.843738701	62701.0322614326
"FT2334"	341.268958339538	341.268477389433	341.331653540433	50.090991973877	48.0959663391113	50.091	3	2	1	45314.8118354404	46120.5518026318	46125.1737337116
"FT2335"	342.026640121218	342.026515292235	342.027426208859	40.116	40.115852355957	44.4565734863281	3	3	1	44957.6450799188	30209.1372802944	33743.6236065674
"FT2336"	342.132445396487	342.132445396487	342.132445396487	72.0351409912109	72.0351409912109	72.0351409912109	1	1	1	5677.6445986582	3469.10943945652	5622.67195294248
"FT2337"	342.241486558386	342.24016740209	342.272442064038	55.131649017334	55.07800000002	60.819580078125	4	3	1	14979.6760058724	6279.5875625534	8399.65328464926
"FT2338"	342.271632759492	342.271271428432	342.271994090552	50.0909959869385	50.090991973877	50.091	2	2	1	13522.2406312829	9222.28532237941	11422.4414617486
"FT2339"	343.056602829063	343.056420560772	343.056785097354	40.1159261779785	40.115852355957	40.116	2	2	1	43794.0545709068	27588.0500198665	35637.2515458984
"FT2340"	343.084571182794	343.084571182794	343.084571182794	100.620964050293	100.620964050293	100.620964050293	1	1	1	2496.23321731567	1235.30423670541	448.239495970309
"FT2341"	343.085163601806	343.085163601806	343.085163601806	94.9761352539062	94.9761352539062	94.9761352539062	1	1	1	2822.00790143944	1828.08257284185	3922.12293325516
"FT2342"	342.986736191056	342.986736191056	342.986736191056	193.620422363281	193.620422363281	193.620422363281	1	1	1	4237.03137209915	288.375710019027	835.897310121606
"FT2343"	343.212435364296	343.212175382996	343.212833630775	58.0710716247559	56.07499999998	61.7473335266113	3	3	1	26714.0036751575	27633.5321235608	22467.9969885654
"FT2344"	343.126488338279	343.125641538441	343.127335138116	74.649358001709	73.032	76.266716003418	2	2	1	8495.26845435627	3995.76346812134	1477.75758104989
"FT2345"	343.265593949624	343.247175973599	343.283687705289	51.5870068969827	50.090991973877	58.0185966491699	6	3	1	46491.1328386375	38708.944795334	37147.1850513108
"FT2346"	343.99495889541	343.993882393972	343.995200334395	354.31399999998	352.319030761719	354.324401855469	3	3	1	5252.0540497255	2917.49480715665	3165.75938472747
"FT2347"	344.043070377441	344.04264031641	344.043494040567	40.116	40.115852355957	44.4565734863281	3	3	1	50486.958065008	23332.6188408229	31648.1691568987
"FT2348"	344.100930244246	344.100466777495	344.101393710996	328.380017700195	328.38	328.380035400391	2	2	1	4846.39455523457	4043.44043540954	2928.08727621312
"FT2349"	344.214969472791	344.214524417325	344.215414528256	59.9086667632957	58.06999999998	61.7473335266113	2	2	1	5313.32192355915	4321.00347232832	4112.09177597701
"FT2350"	344.285693176108	344.285693176108	344.285693176108	49.0939750671387	49.0939750671387	49.0939750671387	1	1	1	2142.44029621886	2316.98154343409	8541.02239562988
"FT2351"	344.285011245909	344.285011245909	344.285011245909	55.1852531433105	55.1852531433105	55.1852531433105	1	1	1	10187.4203845168	1388.31301866286	1831.95297310688
"FT2352"	344.875038493145	344.875038493145	344.875038493145	785.213989257812	785.213989257812	785.213989257812	1	1	1	5065.97513053837	2088.96017539578	3283.06015645329
"FT2353"	345.011915718842	345.011746524739	345.012866829326	261.54248046875	261.533935546875	261.55099999998	3	3	1	5248.17868474421	4167.56418857047	3609.61874176026
"FT2354"	345.046650686648	345.045984868726	345.04731650457	41.7829608917236	40.115852355957	43.4500694274902	2	2	1	8317.15245815277	1947.61907840908	7156.23771630177
"FT2355"	345.226214269863	345.224145953076	345.227156295576	60.0660858154297	58.06999999998	64.5110931396484	3	3	1	8133.47970665196	7789.1282471466	12307.241273149
"FT2356"	345.155023686444	345.155023686444	345.155023686444	83.4166259765625	83.4166259765625	83.4166259765625	1	1	1	17572.7988312685	12660.1685120527	10567.1531322967
"FT2357"	345.276413666438	345.276413666438	345.276413666438	49.0939750671387	49.0939750671387	49.0939750671387	1	1	1	1587.31009109691	3222.86834327341	11718.6968491387
"FT2358"	345.278194606708	345.278194606708	345.278194606708	55.1852531433105	55.1852531433105	55.1852531433105	1	1	1	16964.4410916445	2578.27995833773	3168.41258642226
"FT2359"	346.05746081422	346.056181395885	346.058740232555	364.288492553711	363.290985107422	365.286	2	2	1	6915.39782541842	3386.68431060792	1415.62868894382
"FT2360"	346.118443459823	346.118089639684	346.11915200213	201.610076904297	200.695541381836	201.70399999998	3	3	1	3658.74960456849	3106.85997470856	2799.65843478071
"FT2361"	346.91526884291	346.86798522187	346.91684178325	787.208984375	786.21100000002	790.20100000002	5	3	1	6937.6622063677	16319.0729981423	14357.0414894946
"FT2362"	346.871289567267	346.871171767181	346.871293223684	313.418060302734	313.41799999998	313.422454833984	3	3	1	188609.715714133	74154.5342251226	50569.3791072561
"FT2363"	347.08430175792	347.083699971173	347.084686949559	310.427795410156	310.42600000002	311.423034667969	3	3	1	9699.31476033804	10070.810993563	9352.91090095398
"FT2364"	347.163715147361	347.163309149719	347.164439487322	67.0481262207031	66.04999999998	71.7779846191406	3	3	1	9264.07722038872	13495.0495533915	12535.9433362965
"FT2365"	347.191283143626	347.191283143626	347.191283143626	49.0939750671387	49.0939750671387	49.0939750671387	1	1	1	15440.0507472467	13559.5378144474	15999.2084812546
"FT2366"	347.279230914263	347.279036312981	347.279425515545	59.0680385437112	59.06800000002	59.0680770874023	2	2	1	18168.7245081767	15190.5516371236	13709.9802671486
"FT2367"	347.259508861287	347.239767014919	347.279250707656	64.0520191192627	63.592945098877	64.5110931396484	2	1	1	5104.22739511198	NA	NA
"FT2368"	347.886442970129	347.886386343036	347.886442979796	785.214	784.216979980469	786.212036132812	3	3	1	91796.3144014283	75677.1190788061	85627.9962762453
"FT2369"	348.063767775302	348.063566526751	348.063969023853	241.585660339355	241.569320678711	241.602	2	2	1	4494.31614942423	2983.85669184509	2304.85752295467
"FT2370"	348.216452876052	348.181780838657	348.218296014133	59.0680429077048	57.0730590820312	63.592945098877	4	3	1	6670.47337455725	5000.66201980591	3729.31142192281
"FT2371"	348.387928497988	348.387553762112	348.387955124655	786.212036132812	784.216979980469	787.209	3	3	1	8363.51661918642	7059.30869418234	7207.19479120435
"FT2372"	348.282219830306	348.282219830306	348.282219830306	63.592945098877	63.592945098877	63.592945098877	1	1	1	4227.86294084489	473.01524423626	722.835612802621
"FT2373"	348.284101366449	348.284101366449	348.284101366449	59.06800000002	59.06800000002	59.06800000002	1	1	1	2401.96060746163	2715.63190990149	1848.72267462131
"FT2374"	348.887658048995	348.887485301877	348.889813874505	785.214	785.213989257812	786.212036132812	3	3	1	29002.395077055	24612.0109863051	29245.27136746
"FT2375"	348.869208370218	348.868926328603	348.869392842316	313.41799999998	312.423950195312	313.418060302734	3	3	1	146688.16601499	55380.2724941316	34670.1606235433
"FT2376"	348.973458899844	348.972918442272	348.973999357416	534.852957275391	533.856	535.849914550781	2	2	1	915.312530695967	7030.7144888305	7238.62028020339
"FT2377"	348.868908646442	348.868908646442	348.868908646442	65.0531158447266	65.0531158447266	65.0531158447266	1	1	1	22176.0900606468	14212.6705439958	14129.9280780335
"FT2378"	349.124672340105	349.123945393953	349.126696829546	290.467468261719	289.479	290.477020263672	3	3	1	5049.44521242264	3996.98931207826	4988.45920486451
"FT2379"	349.161711196415	349.161651026168	349.162018608289	343.352844238281	343.34200000002	344.339019775391	3	3	1	29692.8504094745	32839.3014270252	29678.2841882753
"FT2380"	349.161868939915	349.161457379746	349.161984942435	365.286	364.289001464844	366.292724609375	3	3	1	58555.7934263087	51422.8122725977	53822.5874373341
"FT2381"	349.201257174703	349.201257174703	349.201257174703	51.0880012512207	51.0880012512207	51.0880012512207	1	1	1	13897.1322704545	12415.7339527183	18758.3506132161
"FT2382"	349.236464973295	349.236464973295	349.236464973295	58.9553565979004	58.9553565979004	58.9553565979004	1	1	1	23770.332256916	14607.7956694006	17663.8434233701
"FT2383"	349.23612884535	349.235952902455	349.236304788244	52.5840134429832	52.08499999998	53.0830268859863	2	2	1	17870.8648469404	21673.0221486904	15543.0556544495
"FT2384"	349.873526082387	349.873280347597	349.873771817176	252.565140197744	251.559280395508	253.57099999998	2	2	1	10572.6821163315	7278.69179758721	17050.6016318043
"FT2385"	350.038297871204	350.038297871204	350.038297871204	193.620422363281	193.620422363281	193.620422363281	1	1	1	3002.36036217405	309.601443319527	433.865386496243
"FT2386"	350.151390214641	350.151343740638	350.151972241635	74.030143737793	74.02900000002	77.1612319946289	3	3	1	28432.740254918	25140.648417392	28152.2377035007
"FT2387"	350.114514471928	350.113831803306	350.11519714055	262.037261962891	261.54248046875	262.532043457031	2	2	1	3718.05403506189	1996.02415600792	3897.50056435647
"FT2388"	350.19932392027	350.19932392027	350.19932392027	68.1608734130859	68.1608734130859	68.1608734130859	1	1	1	5166.75615289059	1779.54384969923	709.298837618573
"FT2389"	350.92059117852	350.920553000414	350.920629356625	745.315989501943	745.315979003906	745.31599999998	2	2	1	303113.427244883	534663.61726685	931506.414235068
"FT2390"	350.920643205813	350.920524954614	350.920761457011	533.856006591797	531.861	535.851013183594	2	2	1	349542.892639016	7662796.54552053	8734157.21565654
"FT2391"	350.920548640943	350.920548640943	350.920548640943	696.440979003906	696.440979003906	696.440979003906	1	1	1	629549.247705257	813819.939961791	1007451.82727909
"FT2392"	350.920567438117	350.920567438117	350.920567438117	702.42499999998	702.42499999998	702.42499999998	1	1	1	511861.815998362	817275.140413383	904906.101238371
"FT2393"	350.920620968843	350.920620968843	350.920620968843	633.60100000002	633.60100000002	633.60100000002	1	1	1	706929.147430107	1642946.80710756	1300577.61877431
"FT2394"	350.92067642699	350.92067642699	350.92067642699	640.582946777344	640.582946777344	640.582946777344	1	1	1	1361469.15694865	2085065.05989668	2152130.01520865
"FT2395"	350.920613106243	350.920613106243	350.920613106243	718.384704589844	718.384704589844	718.384704589844	1	1	1	2154767.98676229	3500429.54599193	4633270.29654799
"FT2396"	350.956047278782	350.956047278782	350.956047278782	44.4565734863281	44.4565734863281	44.4565734863281	1	1	1	8891.41667541504	NA	NA
"FT2397"	350.920565850931	350.920565850931	350.920565850931	580.735961914062	580.735961914062	580.735961914062	1	1	1	1109647.71545835	3060731.26372387	3238611.14939242
"FT2398"	350.920794518072	350.920794518072	350.920794518072	519.890930175781	519.890930175781	519.890930175781	1	1	1	119085.149940237	2939648.65773106	6820904.63418751
"FT2399"	350.866193160192	350.866193160192	350.866193160192	313.418060302734	313.418060302734	313.418060302734	1	1	1	26063.6536125436	7148.28206215789	3464.21232868003
"FT2400"	350.920790511728	350.920790511728	350.920790511728	499.94189453125	499.94189453125	499.94189453125	1	1	1	NA	259866.485009732	2441441.73459694
"FT2401"	350.920769911417	350.920769911417	350.920769911417	556.796997070312	556.796997070312	556.796997070312	1	1	1	460558.344858532	2395870.07725807	3916175.92363282
"FT2402"	351.098618103682	351.098618103682	351.098618103682	369.2841796875	369.2841796875	369.2841796875	1	1	1	473.069412857294	650.85736267753	1851.66430629731
"FT2403"	351.11015542118	351.110092430786	351.111345183051	262.532043457031	261.55099999998	262.540344238281	3	3	1	15337.8361616475	10922.9118929146	11866.551606214
"FT2404"	351.198730235483	351.19872208938	351.198786697513	322.395	321.398071289062	322.403259277344	3	3	1	8659.08619546068	6771.72737937929	6357.50711986944
"FT2405"	351.133783965342	351.133230525513	351.134528938286	240.587463378906	238.571868896484	240.60400000002	3	3	1	2883.01067642213	3899.98894581432	3993.34988067625
"FT2406"	351.183141774708	351.17043482124	351.215200621291	57.07300000002	55.1852531433105	58.0710716247559	3	3	1	15651.4361224581	9493.66313318848	10195.8592668051
"FT2407"	351.104861404269	351.103708130698	351.105982899432	69.0431289672852	69.042	72.6777648925781	3	3	1	4461.27411609967	3670.31058184929	1964.5905007027
"FT2408"	351.181499480182	351.181111375059	351.181887585304	48.5949875335693	48.096	49.0939750671387	2	2	1	1211.85200891719	9918.32378623098	11094.2583827232
"FT2409"	351.155256922662	351.155256922662	351.155256922662	78.0559997558594	78.0559997558594	78.0559997558594	1	1	1	5771.93220696224	3884.1213527268	5477.5499337824
"FT2410"	351.252380773101	351.251560297861	351.252795893959	53.0830268859863	52.08499999998	57.0773010253906	3	3	1	33935.0895918225	28488.8746051287	28864.5467494756
"FT2411"	351.92450459791	351.92450459791	351.92450459791	526.87300000002	526.87300000002	526.87300000002	1	1	1	21405.9399798022	217143.533175532	316566.942368107
"FT2412"	351.924704392514	351.924704392514	351.924704392514	638.58799999998	638.58799999998	638.58799999998	1	1	1	30242.8910234412	64548.247773731	50477.7131377424
"FT2413"	351.924393412669	351.924393412669	351.924393412669	586.72099999998	586.72099999998	586.72099999998	1	1	1	16222.6453596509	61981.839325531	61776.6000547265
"FT2414"	351.942694417014	351.942694417014	351.942694417014	42.4388656616211	42.4388656616211	42.4388656616211	1	1	1	10908.3029846191	304.913050774485	NA
"FT2415"	352.085944613649	352.085926839624	352.085962387673	49.5924875335693	49.0939750671387	50.091	2	2	1	NA	12629.8338923939	11014.9012689972
"FT2416"	352.085812702319	352.085812702319	352.085812702319	55.1852531433105	55.1852531433105	55.1852531433105	1	1	1	13992.254934082	NA	NA
"FT2417"	352.116984263655	352.11577756372	352.118190963589	262.045240234375	261.54248046875	262.548	2	2	1	2074.64973953987	1471.75730804442	1713.93373181064
"FT2418"	352.113806575172	352.112785883194	352.114827267151	65.6531980895896	64.05499999998	67.2513961791992	2	2	1	8544.03084833075	9468.90692301322	5515.14319763546
"FT2419"	352.157025487875	352.157025487875	352.157025487875	72.0351409912109	72.0351409912109	72.0351409912109	1	1	1	573.459798775924	534.486252019997	2328.76148174286
"FT2420"	352.964344854819	352.964109607226	352.964481958546	344.33899999998	343.342041015625	344.350830078125	3	3	1	15725.8114067519	15240.8396717767	14497.9089305509
"FT2421"	352.964568141653	352.964038851494	352.965097431811	364.293547851552	364.28899999998	364.298095703125	2	2	1	10710.8565517515	7978.30945511336	8400.22383850346
"FT2422"	353.025777537682	353.025777537682	353.025777537682	533.854919433594	533.854919433594	533.854919433594	1	1	1	291.349079608172	NA	1456.52069950104
"FT2423"	353.160760486738	353.160437823003	353.228731061223	57.07300000002	53.2761840820312	61.7473335266113	5	3	1	21917.9662149475	133107.934037965	140481.872688553
"FT2424"	353.155833675172	353.15522409173	353.157101018851	341.358795166016	341.34700000002	342.345031738281	3	3	1	3997.85895023345	4479.73443788163	4122.74614505769
"FT2425"	353.212400752725	353.212021887284	353.212779618165	47.5974785308838	47.0989570617676	48.096	2	2	1	3638.55905467762	16256.9879536941	15701.1030193981
"FT2426"	353.145345345391	353.144852899597	353.145837791185	281.000991821299	280.501983642578	281.50000000002	2	2	1	3733.02168045045	2344.14245612108	1806.89315062012
"FT2427"	353.125760375678	353.125760375678	353.125760375678	262.540344238281	262.540344238281	262.540344238281	1	1	1	3701.6838084384	1183.39550732635	640.542488079518
"FT2428"	353.303117150726	353.267637455343	353.341485327704	51.08800000002	48.0959663391113	57.0773010253906	9	3	1	17875.4321312266	26614.1843193054	25615.5318974946
"FT2429"	354.030903027903	354.030694413425	354.031111642381	318.904507568369	318.40600000002	319.403015136719	2	2	1	3128.80657033341	2284.96476905823	924.398858122082
"FT2430"	354.106979678693	354.105477404746	354.107617684954	289.479034423828	289.479	290.467468261719	3	3	1	6303.01103954317	3725.16449979297	5088.26853741562
"FT2431"	354.165073260303	354.164240150446	354.165082676314	57.0730590820312	57.07300000002	61.7473335266113	3	3	1	28757.3672574746	27355.9491622639	30879.2935097431
"FT2432"	354.345110487975	354.345110487975	354.345110487975	48.096	48.096	48.096	1	1	1	NA	5824.23732559204	4439.79880773926
"FT2433"	354.963022725284	354.96290675554	354.963123061432	343.342041015625	343.34200000002	345.347869873047	3	3	1	15232.3910696055	13426.0525454834	15907.0568998286
"FT2434"	354.895125828729	354.89510760548	354.895417349117	786.21100000002	785.213989257812	788.20703125	3	3	1	6619.82178960247	9205.13174766964	9046.54368375454
"FT2435"	354.962661643141	354.962084712341	354.963238573941	363.795135498047	363.30126953125	364.289001464844	2	2	1	10220.3685386491	7523.35597188692	9318.94739788413
"FT2436"	354.89541189632	354.89541189632	354.89541189632	497.946868896484	497.946868896484	497.946868896484	1	1	1	NA	13140.8177793927	64337.4227731544
"FT2437"	355.169634133059	355.169050621062	355.170217645055	58.0705358123679	58.06999999998	58.0710716247559	2	2	1	8695.50571681361	9892.38742123509	10603.8242678833
"FT2438"	355.192102549004	355.16890948221	355.215295615799	62.8646106719971	62.6711158752441	63.05810546875	2	2	1	11346.1474072111	781.822243517095	2626.6213574131
"FT2439"	355.283975577725	355.2835452657	355.284405889751	49.5919959869485	49.09300000002	50.090991973877	2	2	1	42187.506550356	28121.2442336723	34124.1407769121
"FT2440"	355.311599915719	355.245915767441	355.339392880777	55.131649017334	55.07800000002	57.07300000002	4	3	1	41799.4455494183	9905.93895563199	8921.53591960942
"FT2441"	355.292769500516	355.247173190444	355.338365810589	61.2834568023682	60.819580078125	61.7473335266113	2	1	1	14259.2056127095	NA	NA
"FT2442"	355.93383586164	355.933453445835	355.934218277445	514.903965332021	514.903930664062	514.90399999998	2	2	1	NA	4900.95794048308	6809.08417798652
"FT2443"	355.897720678183	355.897720678183	355.897720678183	40.116	40.116	40.116	1	1	1	1762.20928067677	2900.28809223496	2043.40675671759
"FT2444"	356.097877614171	356.097774519039	356.097980709303	287.48500793458	287.48500000002	287.485015869141	2	2	1	4366.03118497337	4241.16978767394	2802.00050885947
"FT2445"	356.099353239577	356.099353239577	356.099353239577	247.569244384766	247.569244384766	247.569244384766	1	1	1	2039.94005767008	1070.35393013619	2920.7273522515
"FT2446"	356.181778742795	356.043544001823	356.182729526504	64.5110931396484	61.0630950927734	65.4275588989258	3	2	1	5274.49844739392	2388.14786721161	6166.58952583955
"FT2447"	356.149131000615	356.149131000615	356.149131000615	381.244995117188	381.244995117188	381.244995117188	1	1	1	3777.22248694996	1932.60221506287	2140.83202386474
"FT2448"	356.279371426507	356.279371426507	356.279371426507	63.592945098877	63.592945098877	63.592945098877	1	1	1	4472.5524564569	1333.92020952171	1371.07566267333
"FT2449"	356.901925375559	356.901360879101	356.902520254318	786.21100000002	784.216979980469	787.208984375	3	3	1	20305.0176976204	14774.3606267395	15285.5342804131
"FT2450"	357.031150080354	357.030905100012	357.031698818178	309.429016113281	309.429	309.430236816406	3	3	1	19055.6573233795	17382.2220101564	17802.3488216994
"FT2451"	357.007226587974	357.005449327537	357.007762740575	562.782	562.781982421875	563.778991699219	3	3	1	1066.98171363829	3228.27025097354	3929.45002207496
"FT2452"	357.062474740901	357.06180839275	357.063746315116	90.98599999998	89.9891357421875	91.4908218383789	3	3	1	4271.05265693665	2690.24655635834	2746.09533409688
"FT2453"	357.237883897832	357.175095244946	357.300672550719	63.3630579376121	62.6711158752441	64.05499999998	2	2	1	463330.243026945	2744.70304226226	NA
"FT2454"	357.300705902119	357.300699063826	357.300712740411	57.0730358123679	56.07499999998	58.0710716247559	2	2	1	434968.52610031	369741.902990559	390140.639202719
"FT2455"	357.936972784016	357.936972784016	357.936972784016	149.732513427734	149.732513427734	149.732513427734	1	1	1	6549.08622791738	2246.4928399558	3761.7525664351
"FT2456"	358.032841886511	358.032527711362	358.03315606166	309.429626464844	309.429016113281	309.430236816406	2	2	1	3103.55811515809	1375.24619245935	2991.86281826018
"FT2457"	358.013164307037	358.013164307037	358.013164307037	44.4565734863281	44.4565734863281	44.4565734863281	1	1	1	12143.2657824366	NA	2330.83924592245
"FT2458"	358.01669889665	358.01669889665	358.01669889665	38.1218185424805	38.1218185424805	38.1218185424805	1	1	1	6249.90652584719	952.775006526441	4634.96216674805
"FT2459"	358.304067642438	358.303771279168	358.304105389545	56.0760536193848	56.07499999998	59.889591217041	3	3	1	111967.093618127	88307.1149832174	95235.5689666858
"FT2460"	359.048311800364	359.046479348849	359.084537985459	308.431030273438	305.439025878906	309.430236816406	3	2	1	3154.96675956847	1609.190415124	2529.89115445964
"FT2461"	359.084353820055	359.084353820055	359.084353820055	55.07800000002	55.07800000002	55.07800000002	1	1	1	NA	7409.49824836312	5475.57824246828
"FT2462"	358.99509318979	358.99509318979	358.99509318979	41.4207916259766	41.4207916259766	41.4207916259766	1	1	1	6193.61479019165	306.193860017625	477.37667820747
